subject,age,gender,party,prime_type,rating,influenced,self_exclusion_1,complete_data
754206392,44,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
754206392,44,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
754206392,44,female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
754206392,44,female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
754206392,44,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
754206392,44,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
628074016,30 ,Male ,democrat,prime_type_A,0,1,"Yes, use my data",FALSE
770933480,37,Male,NA,prime_type_B,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_A,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_A,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_A,0,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_A,0,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,1,NA,FALSE
770933480,37,Male,NA,prime_type_A,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_B,0,1,NA,FALSE
770933480,37,Male,NA,prime_type_B,1,0,NA,FALSE
770933480,37,Male,NA,prime_type_A,0,1,NA,FALSE
61026600,20,Female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
61026600,20,Female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
319942253,55,female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
757389099,50,Male,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_A,0,1,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
123750149,37,female,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
