unique_id,experiment,age,gender,party,politics,AMP_domain,AMP_effect,IA_AMP_domain,IA_AMP_effect,influence_rate,influence_general,IA_AMP_uninfluenced_effect,IA_AMP_influenced_effect
6_14264635,6,32,male,NA,NA,Valence,0.3,Valence,0.5,0.45,5,-0.26,-0.77
6_14728127,6,29,female,NA,NA,Valence,-0.13,Valence,0.2,0.02,2,-0.17,NA
6_14778563,6,29,female,NA,NA,Valence,-0.13,Valence,0.03,0.07,2,0.05,-1
6_15397527,6,28,male,NA,NA,Valence,0.53,Valence,0.57,0.77,6,-0.5,-0.58
6_20982844,6,57,male,NA,NA,Valence,0.63,Valence,0.1,0.13,2,0.01,-1
6_21378310,6,39,male,NA,NA,Valence,0.57,Valence,0.6,0,2,-0.6,NA
6_21890092,6,50,female,NA,NA,Valence,-0.2,Valence,0.23,0.12,2,-0.13,-1
6_22764964,6,43,female,NA,NA,Valence,-0.27,Valence,0.03,0.05,2,0.01,-1
6_26976226,6,19,female,NA,NA,Valence,0.33,Valence,0.6,0.92,6,0,-0.62
6_28516307,6,51,male,NA,NA,Valence,0.1,Valence,0.9,0.88,6,-0.5,-0.92
6_28751330,6,32,male,NA,NA,Valence,0.73,Valence,0.8,0.48,5,-0.8,-0.79
6_35152324,6,50,female,NA,NA,Valence,0.13,Valence,0.4,0.63,3,-0.04,-0.42
6_35944137,6,21,male,NA,NA,Valence,0.87,Valence,0.73,0.87,6,0.17,-0.8
6_39270211,6,52,male,NA,NA,Valence,0.8,Valence,0.4,0.82,3,0,-0.44
6_41889064,6,24,male,NA,NA,Valence,0.97,Valence,0.93,0,4,-0.93,NA
6_42944478,6,30,male,NA,NA,Valence,0.73,Valence,0.8,0.4,4,-0.89,-0.73
6_44041616,6,39,female,NA,NA,Valence,0.17,Valence,0.17,0,1,-0.17,NA
6_46229633,6,24,male,NA,NA,Valence,0,Valence,0.03,0.1,2,0.06,-0.75
6_50018756,6,24,female,NA,NA,Valence,0.73,Valence,0.03,0.08,2,-0.05,NA
6_51351075,6,47,male,NA,NA,Valence,0.23,Valence,0.1,0.05,2,-0.05,-1
6_52924881,6,53,female,NA,NA,Valence,-0.03,Valence,0.63,0.83,6,0.2,-0.8
6_53126276,6,34,female,NA,NA,Valence,0.67,Valence,0.93,0.48,6,-0.95,-0.91
6_55212494,6,19,male,NA,NA,Valence,-0.03,Valence,0.07,0.07,2,0,-1
6_59625716,6,18,female,NA,NA,Valence,-0.1,Valence,0.23,0.28,4,-0.12,-0.53
6_59674939,6,22,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_61259196,6,43,male,NA,NA,Valence,0.47,Valence,0.43,0.48,4,0.1,-0.85
6_61801502,6,28,female,NA,NA,Valence,0.57,Valence,0.73,0.87,7,-0.5,-0.77
6_62542558,6,28,male,NA,NA,Valence,0.03,Valence,0.17,0.3,3,0.09,-0.25
6_63335408,6,27,other,NA,NA,Valence,0.83,Valence,0.33,0.25,4,-0.11,-1
6_65768348,6,52,male,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_65902677,6,34,female,NA,NA,Valence,0.13,Valence,-0.2,0.22,3,0.08,0.6
6_67840148,6,22,female,NA,NA,Valence,0,Valence,0,0.02,1,0,NA
6_68090154,6,59,female,NA,NA,Valence,0.57,Valence,0.37,0.05,2,-0.34,NA
6_68993172,6,18,male,NA,NA,Valence,0.1,Valence,0.1,0.1,2,0,-1
6_76153849,6,18,male,NA,NA,Valence,0.7,Valence,0.73,0.12,4,-0.73,-0.75
6_78011892,6,27,male,NA,NA,Valence,0,Valence,0.13,0.35,4,0.17,-0.43
6_79039533,6,20,male,NA,NA,Valence,-0.07,Valence,0.67,0.97,6,1,-0.72
6_80083886,6,51,female,NA,NA,Valence,0.83,Valence,0.9,0.93,6,-0.5,-0.93
6_81381063,6,42,female,NA,NA,Valence,0.8,Valence,0.13,0.55,2,-0.12,-0.15
6_84530807,6,39,male,NA,NA,Valence,0.03,Valence,0.07,0.98,3,NA,-0.06
6_88137704,6,50,female,NA,NA,Valence,0.63,Valence,0.5,0.98,6,NA,-0.52
6_88827637,6,63,male,NA,NA,Valence,0.03,Valence,-0.03,0.03,2,0.03,NA
6_91440333,6,34,female,NA,NA,Valence,0.23,Valence,0.2,0.07,2,-0.17,NA
6_91454182,6,26,male,NA,NA,Valence,0.4,Valence,0.53,0.57,6,-0.25,-0.69
6_101239836,6,36,female,NA,NA,Valence,0.17,Valence,0.23,0.12,3,-0.12,-1
6_101590179,6,55,female,NA,NA,Valence,0.87,Valence,0.73,0,1,-0.73,NA
6_107619858,6,23,female,NA,NA,Valence,-0.03,Valence,0.13,0.35,3,0.24,-0.78
6_115650521,6,31,female,NA,NA,Valence,-0.1,Valence,0.13,0,1,-0.13,NA
6_118919930,6,38,male,NA,NA,Valence,0,Valence,0.2,0.42,4,0.24,-0.85
6_121240443,6,20,male,NA,NA,Valence,0.47,Valence,0.17,0.05,5,-0.11,-1
6_133777865,6,54,male,NA,NA,Valence,0.7,Valence,0.17,0.22,3,-0.03,-0.55
6_134459794,6,47,female,NA,NA,Valence,0.03,Valence,0.1,0,1,-0.1,NA
6_136995162,6,39,male,NA,NA,Valence,0.73,Valence,0.03,0.2,3,0.21,-1
6_144535166,6,31,male,NA,NA,Valence,-0.13,Valence,0.03,0.02,2,-0.05,NA
6_145645844,6,19,female,NA,NA,Valence,0.07,Valence,0.03,0.18,4,0.12,-0.75
6_149002102,6,63,female,NA,NA,Valence,-0.03,Valence,0,0,1,0,NA
6_150007497,6,38,female,NA,NA,Valence,0,Valence,0.17,0.05,2,-0.12,-1
6_151559558,6,29,female,NA,NA,Valence,0.37,Valence,0.47,0.52,5,-0.07,-0.8
6_153154931,6,34,female,NA,NA,Valence,0.73,Valence,0.83,0.02,2,-0.83,NA
6_156713829,6,47,male,NA,NA,Valence,-0.07,Valence,0.17,0.03,2,-0.13,NA
6_157903390,6,32,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_161180637,6,21,female,NA,NA,Valence,0.73,Valence,0.07,0.23,4,-0.02,-0.05
6_168180141,6,27,female,NA,NA,Valence,0.03,Valence,0.03,0.12,2,0.06,-0.5
6_169689902,6,25,male,NA,NA,Valence,0.87,Valence,0.7,0.47,6,-0.5,-0.93
6_170237285,6,45,male,NA,NA,Valence,0.13,Valence,0.13,0.05,2,-0.09,-1
6_171053919,6,41,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_173604659,6,28,female,NA,NA,Valence,0.1,Valence,0.5,0.38,5,-0.28,-0.86
6_178900360,6,22,female,NA,NA,Valence,0.17,Valence,0.47,0.18,3,-0.36,-1
6_179050802,6,43,male,NA,NA,Valence,0.07,Valence,-0.1,0,1,0.1,NA
6_179832241,6,23,female,NA,NA,Valence,0,Valence,0,0.2,3,0,NA
6_181865586,6,18,male,NA,NA,Valence,0.63,Valence,0.77,0.37,3,-0.77,-0.54
6_185143784,6,26,female,NA,NA,Valence,0.17,Valence,-0.13,0,1,0.13,NA
6_187304078,6,21,female,NA,NA,Valence,0,Valence,0.4,0.45,2,-0.23,-0.63
6_190080177,6,35,male,NA,NA,Valence,0,Valence,0.07,0.05,2,0,-1
6_193363352,6,32,female,NA,NA,Valence,0.1,Valence,0.1,0.07,2,-0.04,NA
6_198618418,6,40,male,NA,NA,Valence,0.33,Valence,0.23,0.13,2,-0.13,-1
6_202158371,6,32,female,NA,NA,Valence,0.83,Valence,0.83,0.93,4,-1,-0.83
6_202902210,6,21,male,NA,NA,Valence,0.13,Valence,0.23,0.27,4,0,-0.88
6_203399137,6,32,male,NA,NA,Valence,0.67,Valence,0.33,0.13,6,-0.21,-1
6_205571831,6,54,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_206333542,6,50,female,NA,NA,Valence,0.37,Valence,-0.1,0.42,5,0.32,-0.19
6_211933365,6,30,female,NA,NA,Valence,0.3,Valence,0.33,0.52,4,-0.27,-0.47
6_213984031,6,21,male,NA,NA,Valence,0.47,Valence,0.33,0.63,5,-0.4,-0.32
6_214091782,6,20,male,NA,NA,Valence,0.77,Valence,0.57,0.18,4,-0.58,-0.42
6_221319752,6,27,male,NA,NA,Valence,-0.23,Valence,0.1,0,1,-0.1,NA
6_223125515,6,27,male,NA,NA,Valence,0.1,Valence,0.1,0.03,2,-0.05,NA
6_229354629,6,38,female,NA,NA,Valence,-0.1,Valence,0.03,0.03,2,-0.02,NA
6_229679013,6,40,female,NA,NA,Valence,0.73,Valence,0.43,0.48,4,0.06,-0.88
6_235220356,6,19,male,NA,NA,Valence,0.5,Valence,0.3,0.42,5,-0.02,-0.54
6_240483984,6,18,female,NA,NA,Valence,0.7,Valence,0.7,1,6,NA,-0.7
6_240806961,6,27,male,NA,NA,Valence,0.4,Valence,0.1,0.75,4,-0.2,-0.06
6_242901184,6,28,female,NA,NA,Valence,0.77,Valence,0.57,0.97,6,-1,-0.55
6_244458478,6,21,female,NA,NA,Valence,0.5,Valence,0.53,0.97,5,0,-0.55
6_244489507,6,22,female,NA,NA,Valence,0,Valence,0.2,0.18,2,-0.17,0
6_254304666,6,38,female,NA,NA,Valence,0.4,Valence,0.33,0.57,6,-0.05,-1
6_256370170,6,20,female,NA,NA,Valence,0.1,Valence,0.23,0.47,4,0.31,-0.86
6_263543853,6,25,male,NA,NA,Valence,-0.2,Valence,0,0.32,3,0.33,-0.67
6_263862381,6,40,male,NA,NA,Valence,-0.1,Valence,0.2,0.32,3,-0.04,-0.8
6_266416097,6,40,male,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_268732042,6,25,female,NA,NA,Valence,0.03,Valence,-0.03,0.02,1,0.01,NA
6_270259321,6,31,male,NA,NA,Valence,0.13,Valence,0.07,0.13,3,-0.04,-0.27
6_272574749,6,31,female,NA,NA,Valence,0.53,Valence,0,0.17,3,0.2,-1
6_273783824,6,37,female,NA,NA,Valence,0.03,Valence,0.37,0.65,5,0.01,-0.52
6_276330115,6,50,male,NA,NA,Valence,0.73,Valence,0.83,0.05,2,-0.82,NA
6_276646504,6,30,male,NA,NA,Valence,0.6,Valence,0.73,0.58,5,-0.88,-0.64
6_284084985,6,27,female,NA,NA,Valence,0.73,Valence,0.17,0.07,2,-0.09,-1
6_299435067,6,61,male,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_302720478,6,25,male,NA,NA,Valence,0.13,Valence,0.3,0.52,3,0.17,-0.74
6_303100394,6,28,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_304929990,6,29,female,NA,NA,Valence,0.17,Valence,0.33,0.32,3,-0.02,-0.91
6_312029553,6,46,male,NA,NA,Valence,-0.27,Valence,-0.6,0.67,6,0.38,0.67
6_321184028,6,41,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_324574186,6,21,male,NA,NA,Valence,0.1,Valence,0.33,0.62,4,0.35,-0.69
6_327781808,6,31,female,NA,NA,Valence,0.6,Valence,0.27,0.5,5,0.17,-0.66
6_328096299,6,51,female,NA,NA,Valence,0.93,Valence,0.87,1,7,NA,-0.87
6_328544281,6,21,male,NA,NA,Valence,0.8,Valence,0.9,0.98,7,NA,-0.93
6_331844090,6,27,male,NA,NA,Valence,0.03,Valence,0.2,0,1,-0.2,NA
6_335342488,6,49,female,NA,NA,Valence,0,Valence,0.03,0.03,2,0,-1
6_336164387,6,45,male,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_336456457,6,30,female,NA,NA,Valence,-0.07,Valence,0.13,0.07,2,-0.12,NA
6_343371048,6,26,male,NA,NA,Valence,0.47,Valence,0.17,0.87,4,-0.33,-0.13
6_347375007,6,35,male,NA,NA,Valence,-0.23,Valence,0,0,1,0,NA
6_350698819,6,18,female,NA,NA,Valence,-0.07,Valence,0.07,0.35,3,0.02,-0.22
6_351047144,6,24,male,NA,NA,Valence,0.17,Valence,0.43,0.22,4,-0.34,-0.8
6_352333029,6,37,male,NA,NA,Valence,0.03,Valence,-0.07,0,1,0.07,NA
6_354072186,6,39,female,NA,NA,Valence,0.83,Valence,0.8,0.73,5,-0.5,-0.74
6_355994924,6,27,female,NA,NA,Valence,0.7,Valence,0.77,0.25,4,-0.86,-0.5
6_362590961,6,27,female,NA,NA,Valence,0.73,Valence,0.6,0.1,3,-0.51,NA
6_363039574,6,19,female,NA,NA,Valence,0.2,Valence,-0.1,0.28,3,0.4,-0.67
6_365327585,6,24,male,NA,NA,Valence,0.23,Valence,0.1,0.08,3,-0.02,-1
6_372079030,6,38,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_375637928,6,21,male,NA,NA,Valence,0.13,Valence,0.03,0.12,2,0.06,-0.75
6_379969016,6,46,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_383794676,6,19,male,NA,NA,Valence,0.2,Valence,0.53,0.67,5,-0.12,-0.7
6_386743179,6,24,male,NA,NA,Valence,-0.07,Valence,0.1,0.02,2,-0.09,NA
6_389457417,6,39,male,NA,NA,Valence,0.07,Valence,0.2,0.37,3,-0.04,-0.59
6_391771971,6,22,female,NA,NA,Valence,0.63,Valence,0.17,0.05,2,-0.17,0
6_392074517,6,33,female,NA,NA,Valence,0,Valence,-0.07,0.07,2,0.04,0.5
6_402720245,6,30,female,NA,NA,Valence,0,Valence,0,0.22,4,0.1,-0.67
6_405682077,6,23,male,NA,NA,Valence,0,Valence,0.07,0.02,2,-0.06,NA
6_405820804,6,45,female,NA,NA,Valence,0.53,Valence,0.43,0.03,6,-0.4,NA
6_409579681,6,44,female,NA,NA,Valence,0.63,Valence,0.8,0.98,5,NA,-0.83
6_410769485,6,20,female,NA,NA,Valence,0.1,Valence,0,0.17,3,0.16,-0.8
6_412274892,6,37,female,NA,NA,Valence,0.67,Valence,0.67,0.87,4,-0.67,-0.66
6_414168999,6,27,female,NA,NA,Valence,0.53,Valence,0.8,1,6,NA,-0.8
6_419194294,6,35,male,NA,NA,Valence,0,Valence,0.13,0.87,7,0.13,-0.2
6_421808539,6,29,female,NA,NA,Valence,0.8,Valence,0.97,0.15,3,-1,-0.86
6_431389013,6,19,male,NA,NA,Valence,-0.57,Valence,-0.63,0.92,5,0.67,0.64
6_438458371,6,54,male,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_444841700,6,36,female,NA,NA,Valence,-0.03,Valence,-0.1,0,1,0.1,NA
6_445559065,6,42,female,NA,NA,Valence,0,Valence,0.27,0.25,5,-0.07,-1
6_445981678,6,29,female,NA,NA,Valence,0.2,Valence,0.4,0.8,7,0.25,-0.51
6_449282783,6,49,female,NA,NA,Valence,-0.63,Valence,0.8,0.97,7,NA,-0.79
6_451795364,6,41,female,NA,NA,Valence,0.33,Valence,0.13,0.15,4,0.08,-1
6_456211157,6,30,male,NA,NA,Valence,0.13,Valence,0.37,0.18,4,-0.24,-1
6_465192354,6,46,female,NA,NA,Valence,0.1,Valence,0.27,0.32,5,0.06,-1
6_465246862,6,47,male,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_470587717,6,28,female,NA,NA,Valence,0.1,Valence,-0.03,0,1,0.03,NA
6_472200928,6,39,female,NA,NA,Valence,-0.03,Valence,0.7,0.82,6,0,-0.88
6_473097294,6,30,male,NA,NA,Valence,0.23,Valence,0.27,0.25,3,-0.08,-0.86
6_474005291,6,34,female,NA,NA,Valence,-0.07,Valence,-0.13,0.08,2,0.19,-0.5
6_478250718,6,19,male,NA,NA,Valence,0.7,Valence,0.43,0.38,4,-0.15,-0.86
6_479317863,6,64,male,NA,NA,Valence,0.23,Valence,0,0.02,2,0,NA
6_480638985,6,30,female,NA,NA,Valence,0.27,Valence,0.63,0.33,5,-0.54,-0.8
6_482502282,6,28,female,NA,NA,Valence,0.57,Valence,0.57,0.67,5,-0.51,-0.61
6_484534075,6,29,male,NA,NA,Valence,0.17,Valence,0.23,0.35,3,0.13,-0.9
6_486257201,6,31,male,NA,NA,Valence,0.1,Valence,0.03,0.07,2,-0.06,NA
6_489767949,6,31,male,NA,NA,Valence,0,Valence,0.07,0.23,3,0.12,-0.75
6_491919221,6,31,male,NA,NA,Valence,0.7,Valence,0.6,0,1,-0.6,NA
6_497780199,6,35,male,NA,NA,Valence,-0.03,Valence,-0.1,0.07,5,0.08,NA
6_498867305,6,60,female,NA,NA,Valence,0.23,Valence,0.47,0.95,4,0.5,-0.51
6_503333808,6,23,male,NA,NA,Valence,0.87,Valence,0.9,0.07,2,-0.93,-0.67
6_503351129,6,40,female,NA,NA,Valence,-0.63,Valence,0.2,0.25,2,-0.02,-0.72
6_504257496,6,34,male,NA,NA,Valence,-0.17,Valence,0.27,0.62,4,0.01,-0.41
6_505162654,6,27,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_506054133,6,47,male,NA,NA,Valence,-0.03,Valence,-0.13,0,2,0.13,NA
6_512550463,6,21,male,NA,NA,Valence,0.1,Valence,0.1,0.02,2,-0.09,NA
6_512611727,6,19,male,NA,NA,Valence,0.7,Valence,0.23,0.47,3,-0.23,-0.03
6_527301308,6,28,male,NA,NA,Valence,0.83,Valence,0.9,0.98,6,NA,-0.93
6_527618037,6,47,male,NA,NA,Valence,0.1,Valence,0.2,0.1,2,-0.21,-0.25
6_527767466,6,35,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_529534103,6,22,female,NA,NA,Valence,0.03,Valence,0,0,1,0,NA
6_530705107,6,26,female,NA,NA,Valence,0.07,Valence,0.13,0.2,2,-0.1,-0.25
6_531437207,6,19,female,NA,NA,Valence,0.8,Valence,0.73,0.95,5,-1,-0.72
6_539439858,6,32,male,NA,NA,Valence,0.33,Valence,0.2,0.18,3,0,-1
6_540633250,6,21,female,NA,NA,Valence,0,Valence,0.5,0.52,2,-0.08,-0.82
6_542372835,6,46,female,NA,NA,Valence,0.43,Valence,0.57,0.27,4,-0.6,-0.53
6_542530557,6,21,female,NA,NA,Valence,0.07,Valence,0.2,0.03,2,-0.17,NA
6_544587117,6,36,female,NA,NA,Valence,0.07,Valence,-0.07,0.08,2,0.04,NA
6_550698544,6,49,female,NA,NA,Valence,0.6,Valence,0.9,0.87,5,-0.75,-0.92
6_551032787,6,24,male,NA,NA,Valence,0.7,Valence,0.7,0.78,4,-0.55,-0.75
6_554294865,6,35,male,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_558953516,6,21,female,NA,NA,Valence,0.63,Valence,0.9,0.9,6,-0.25,-1
6_559558041,6,20,male,NA,NA,Valence,0.47,Valence,0.6,0.1,4,-0.56,-1
6_562497132,6,24,male,NA,NA,Valence,0.1,Valence,-0.03,0.25,2,0.38,-1
6_562700758,6,41,male,NA,NA,Valence,0.87,Valence,0.13,0.1,5,-0.04,NA
6_565402374,6,41,female,NA,NA,Valence,-0.17,Valence,0.27,0.32,3,-0.15,-0.51
6_565618261,6,26,male,NA,NA,Valence,0.83,Valence,0.8,0.75,6,-0.59,-0.87
6_570870348,6,26,female,NA,NA,Valence,0.13,Valence,0.1,0.15,3,0,-0.83
6_576529618,6,29,female,NA,NA,Valence,0.03,Valence,0,0,1,0,NA
6_577757899,6,33,male,NA,NA,Valence,0.63,Valence,0.63,0.22,3,-0.66,-0.52
6_577758862,6,38,female,NA,NA,Valence,0.17,Valence,0.2,0.22,4,-0.05,-0.78
6_580168797,6,44,male,NA,NA,Valence,0.73,Valence,0.73,0.38,3,-0.56,-1
6_580386458,6,25,female,NA,NA,Valence,0.13,Valence,0.17,0.37,4,0.01,-0.4
6_580932903,6,27,female,NA,NA,Valence,-0.07,Valence,0.07,0.03,6,-0.06,NA
6_582727002,6,50,female,NA,NA,Valence,0.57,Valence,0.37,0.92,7,-0.17,-0.39
6_589257682,6,34,female,NA,NA,Valence,0,Valence,-0.07,0,1,0.07,NA
6_590813284,6,52,male,NA,NA,Valence,0.03,Valence,-0.1,0.2,3,0.2,-0.2
6_591922197,6,37,female,NA,NA,Valence,0.67,Valence,0.77,0,1,-0.77,NA
6_593263598,6,26,female,NA,NA,Valence,0.17,Valence,-0.13,0.15,4,0.28,-0.83
6_594636730,6,31,female,NA,NA,Valence,-0.07,Valence,-0.03,0.12,2,0.07,-0.25
6_602548494,6,46,male,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_603431960,6,21,male,NA,NA,Valence,-0.07,Valence,0,0.42,4,0.39,-0.38
6_611666838,6,32,female,NA,NA,Valence,0.03,Valence,0,0,1,0,NA
6_613037481,6,26,female,NA,NA,Valence,0.17,Valence,0,0,1,0,NA
6_617319702,6,25,male,NA,NA,Valence,0.7,Valence,0.37,0.13,3,-0.34,-0.67
6_618473921,6,24,female,NA,NA,Valence,-0.07,Valence,0.2,0.33,3,0.2,-1
6_625329770,6,53,male,NA,NA,Valence,-0.1,Valence,0.23,0.25,3,-0.07,-0.71
6_639900562,6,49,male,NA,NA,Valence,0.93,Valence,0.77,0.95,5,NA,-0.75
6_640382841,6,25,female,NA,NA,Valence,0.07,Valence,0,0.27,4,0.21,-0.71
6_641691918,6,23,male,NA,NA,Valence,-0.03,Valence,0.47,0.6,6,-0.25,-0.61
6_649971045,6,30,male,NA,NA,Valence,0.03,Valence,0.37,0.9,3,-0.33,-0.37
6_652253420,6,30,female,NA,NA,Valence,0.07,Valence,0,0,1,0,NA
6_653157631,6,19,male,NA,NA,Valence,0.67,Valence,0.83,1,7,NA,-0.83
6_659185310,6,31,male,NA,NA,Valence,-0.37,Valence,-0.57,0.95,6,NA,0.59
6_659802904,6,28,female,NA,NA,Valence,0.7,Valence,0.6,0.83,6,-0.42,-0.63
6_663590307,6,30,female,NA,NA,Valence,0.57,Valence,0.37,0.97,6,-1,-0.34
6_663722728,6,55,female,NA,NA,Valence,0.33,Valence,0.43,0.27,2,0,-0.5
6_670738183,6,44,female,NA,NA,Valence,0,Valence,-0.07,0,1,0.07,NA
6_673158967,6,20,male,NA,NA,Valence,0.1,Valence,0.03,0.27,3,0.22,-0.63
6_674354661,6,36,female,NA,NA,Valence,0.13,Valence,0.3,0.18,2,0,-1
6_675361479,6,36,male,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_685225112,6,25,female,NA,NA,Valence,-0.03,Valence,0.07,0,1,-0.07,NA
6_685423578,6,30,female,NA,NA,Valence,0.7,Valence,0.73,0.15,3,-0.72,NA
6_689331768,6,53,female,NA,NA,Valence,0.4,Valence,0.53,0.18,4,-0.41,NA
6_694368279,6,39,female,NA,NA,Valence,0.2,Valence,-0.07,0.15,2,0.18,-0.57
6_697556235,6,31,female,NA,NA,Valence,0.27,Valence,0.2,0.05,2,-0.16,-1
6_698743276,6,25,female,NA,NA,Valence,0.07,Valence,0.27,0.28,3,0.12,-0.6
6_700296587,6,56,female,NA,NA,Valence,-0.07,Valence,0.5,0.28,3,-0.3,-0.83
6_702411223,6,34,female,NA,NA,Valence,0.17,Valence,0.07,0.17,2,0.05,-0.83
6_702752991,6,27,male,NA,NA,Valence,0.4,Valence,0.63,0.22,3,-0.64,-0.62
6_706947568,6,22,female,NA,NA,Valence,0.7,Valence,0.57,0.7,4,-0.32,-0.68
6_707709361,6,30,male,NA,NA,Valence,0.23,Valence,-0.03,0.03,2,0.07,-1
6_712739175,6,31,female,NA,NA,Valence,0.07,Valence,0.4,0.03,3,-0.41,0
6_718021052,6,29,female,NA,NA,Valence,0.03,Valence,-0.1,0.02,1,0.09,NA
6_723869894,6,40,male,NA,NA,Valence,0.9,Valence,0.93,0.98,7,NA,-0.97
6_724120034,6,62,male,NA,NA,Valence,0.1,Valence,0.07,0.23,3,0.15,-0.89
6_724384632,6,25,male,NA,NA,Valence,-0.07,Valence,0.13,0.1,2,-0.04,NA
6_728740624,6,35,male,NA,NA,Valence,0.33,Valence,0.37,0.55,5,0.15,-0.8
6_729193027,6,25,male,NA,NA,Valence,0.27,Valence,0.37,0.13,2,-0.39,0
6_734143895,6,40,male,NA,NA,Valence,-0.1,Valence,0,0.03,2,0.07,NA
6_734893857,6,30,male,NA,NA,Valence,0.8,Valence,0.7,0.83,6,-0.83,-0.67
6_737917623,6,52,male,NA,NA,Valence,0.07,Valence,0.03,0,1,-0.03,NA
6_742682526,6,30,female,NA,NA,Valence,0.3,Valence,0.17,0.27,4,-0.14,-0.27
6_745800901,6,28,male,NA,NA,Valence,-0.03,Valence,0,0.03,1,0,0
6_747774911,6,46,male,NA,NA,Valence,-0.13,Valence,0.63,0.62,6,-0.05,-0.94
6_752576015,6,18,female,NA,NA,Valence,0.73,Valence,0.43,0.77,5,-0.38,-0.46
6_755818443,6,38,female,NA,NA,Valence,0.07,Valence,0.03,0.25,3,0.29,-1
6_761790772,6,23,female,NA,NA,Valence,0.03,Valence,0.77,0.98,6,NA,-0.8
6_762328347,6,31,male,NA,NA,Valence,0.23,Valence,-0.1,0.12,3,0.13,0.2
6_769145415,6,34,male,NA,NA,Valence,0.1,Valence,0.07,0.88,6,-0.6,-0.05
6_770187176,6,20,female,NA,NA,Valence,0.3,Valence,-0.07,0.48,4,0.43,-0.39
6_771393402,6,33,male,NA,NA,Valence,0.6,Valence,0.2,0.78,4,0.38,-0.36
6_773867391,6,62,male,NA,NA,Valence,0.23,Valence,0.2,0.28,3,0.07,-0.67
6_774797699,6,29,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_777022764,6,31,female,NA,NA,Valence,0.47,Valence,0.23,0.22,4,-0.06,-0.86
6_777312037,6,33,female,NA,NA,Valence,0.27,Valence,0.47,0,1,-0.47,NA
6_788801514,6,32,female,NA,NA,Valence,-0.1,Valence,0.53,0.12,2,-0.43,NA
6_793290647,6,39,male,NA,NA,Valence,0.33,Valence,0.07,0.08,2,-0.06,-0.17
6_798304334,6,24,male,NA,NA,Valence,0.07,Valence,0.37,0.48,5,0.35,-0.86
6_804690348,6,37,female,NA,NA,Valence,0.67,Valence,0.83,0,1,-0.83,NA
6_804926324,6,30,male,NA,NA,Valence,0.07,Valence,0,0,1,0,NA
6_806189096,6,26,male,NA,NA,Valence,0.83,Valence,0.63,0.42,5,-0.32,-1
6_816100564,6,29,female,NA,NA,Valence,0,Valence,0,0.58,4,0,0
6_818950202,6,38,female,NA,NA,Valence,0.13,Valence,0.07,0,1,-0.07,NA
6_819177542,6,50,male,NA,NA,Valence,0.07,Valence,0.47,0.42,3,-0.09,-1
6_824288176,6,40,male,NA,NA,Valence,0.03,Valence,0.43,0.23,3,-0.26,-1
6_825327997,6,24,male,NA,NA,Valence,0.07,Valence,0.1,0.05,2,0,NA
6_833363030,6,37,male,NA,NA,Valence,-0.03,Valence,-0.13,0.87,3,0,0.15
6_834362450,6,30,female,NA,NA,Valence,0.9,Valence,0.9,0.87,6,-1,-0.89
6_835934101,6,32,male,NA,NA,Valence,-0.03,Valence,0.23,0.17,3,-0.09,-1
6_836810172,6,42,female,NA,NA,Valence,0.1,Valence,-0.07,0.25,2,0.16,-0.23
6_838378230,6,30,female,NA,NA,Valence,0.17,Valence,0.13,0.05,2,-0.09,-1
6_839923697,6,28,male,NA,NA,Valence,-0.37,Valence,-0.03,0.22,3,0.07,-0.12
6_847325847,6,39,female,NA,NA,Valence,0.03,Valence,0.3,0.28,2,-0.01,-0.92
6_848279411,6,27,male,NA,NA,Valence,0.4,Valence,0.97,0.63,4,NA,-0.97
6_848279434,6,47,female,NA,NA,Valence,0.3,Valence,0.27,0.38,4,0,-0.73
6_850835713,6,54,male,NA,NA,Valence,0,Valence,0.43,0.42,4,0,-1
6_850846837,6,25,female,NA,NA,Valence,0.83,Valence,0.7,0,1,-0.7,NA
6_852658454,6,21,male,NA,NA,Valence,0.77,Valence,0.83,1,7,NA,-0.83
6_864516972,6,49,male,NA,NA,Valence,-0.03,Valence,0.03,0,1,-0.03,NA
6_870019599,6,38,male,NA,NA,Valence,0.7,Valence,0.13,0.2,4,0.02,-0.5
6_872187172,6,48,female,NA,NA,Valence,0,Valence,-0.07,0.08,2,0.16,-1
